Feminist Studies,FMST,139,African American Women's History,5.0,"Enrollment is restricted to sophomores, juniors, and seniors.","Considers African American women as central to understanding of U.S. history, focusing on everyday survival, resistance, and movements for social change. Discussion of critical theories for historical research, gender, and race. Emphasis on biography, cultural history, and documentary and archival research.",er,
Feminist Studies,FMST,145,Racial and Gender Formations in the U.S,5.0,None,"Introduces the defining issues surrounding racial and gender formations in the U.S. through an understanding of the term women of color as an emergent, dynamic, and socio-political phenomenon. Interrogates organizing practices around women of color across multiple sites: film and media, globalization, representation, sexuality, historiography, and war, to name a select few.",er,
Feminist Studies,FMST,150,Mediating Desire,5.0,"Enrollment is restricted to sophomore, junior, and senior feminist studies majors or by permission of instructor.","From a foundation in semiotics, considers the ways race and gender are constructed, understood, performed, embraced, commodified, and exploited through representations. Uses representations of, by, and for the margins to engage theories of communication, identity, and representation. Creative final projects encouraged.",er,
Feminist Studies,FMST,175,Gender and Sexualities in Latina/o America,5.0,"Enrollment is restricted to sophomore, junior, and senior feminist studies majors or by permission of instructor.","Advanced topics in gender and sexuality in Latin America and Latina/o studies. Analyzes role of power, race, coloniality, national and transnational processes in the production and analysis of genders and sexualities. Materials include memoir, fiction, ethnography, social documentary and history.
 ",cc,
Feminist Studies,FMST,176,"Law, Prisons, and Popular Culture",5.0,None,"Examines the voluminous history of popular culture representing incarceration through new research in visual criminology, carceral aesthetics, and critical prison studies.

 
",None,
Feminist Studies,FMST,188,Topics in Feminist Studies,5.0,"Enrollment is restricted to sophomores, juniors, and seniors.","Focuses on a particular topic in feminist theory. Topics vary each offering but might include theorizing the gendered subject, racializing gender, politics and feminism, the relationship between queer theory and feminism, transgender studies, women of color feminisms, postcolonial and decolonial feminisms, feminist science studies.",None,
Feminist Studies,FMST,189,Advanced Topics in Feminist Theory,5.0,"Prerequisite(s): FMST 100. Enrollment is restricted to juniors, seniors, and graduate students.","Focus on a particular problem in feminist theory. Problems vary each year but might include theorizing the gendered subject, racializing gender, the meeting points of psychoanalysis and social-political analysis in theorizing gender, the relationship between queer theory and feminist theory, postcolonial feminist theory.",None,
Feminist Studies,FMST,193,Field Study,5.0,None,Individual field study in the vicinity of the campus under the direct supervision of a faculty sponsor. Students submit petition to sponsoring agency.,None,
Feminist Studies,FMST,193F,Field Study,2.0,None,Individual field study in the vicinity of the campus under the direct supervision of a faculty sponsor. Students submit petition to sponsoring agency.,None,
Feminist Studies,FMST,194A,Feminist Jurisprudence,5.0,Prerequisite(s): FMST 1 and FMST 100; satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior feminist studies majors.,"Approaches legal reasoning from a feminist and intersectional perspective with attention to structures and jurisdiction, case materials, and emerging international frameworks for gender justice. Designed to facilitate completion of a substantial research essay based in feminist legal philosophy.",None,
Feminist Studies,FMST,194B,Queer/Feminist Historiography,5.0,Prerequisite(s): FMST 1 and FMST 100; satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior feminist studies majors.,"Providing for a critical examination of canonical formations in history and archives, this course proposes new ways of thinking about history from the point of view of those who have been marginalized or excluded by race, class, gender, or sexuality.",None,
Feminist Studies,FMST,194C,Gender and Iconicity,5.0,"Prerequisite(s): satisfaction of the Entry Level Writing and Composition requirements, and FMST 1 and FMST 100. Enrollment restricted to senior feminist studies majors.","Examines icons and the processes through which an iconicity is constructed and circulated in its complexity. Icons and iconicities often link or articulate various ideologies, affects, and systems of thought into a potent symbol or a mythology. Icons constitute norms, but also disrupt them; icons could articulate new technologies, aesthetics and their representations of the self with purportedly older modes of being in the world, such as a transcendent belief in a god, a faith, etc.",None,
Feminist Studies,FMST,194D,Feminist Science Studies,5.0,Prerequisite(s): FMST 1 and FMST 100; satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior feminist studies majors.,"Examines different feminist approaches to understanding the nature of scientific practices. Particular attention paid to notions of evidence, methods, cultural and material constraints, and the heterogeneous nature of laboratory practices. Considers the ways in which gender, race, and sexuality are constructed by science and how they influence both scientific practices and conceptions of science. Also examines the feminist commitment to taking social factors into account without forfeiting the notion of objectivity.",None,
Feminist Studies,FMST,194F,Chicana/Latina Cultural Production,5.0,Prerequisite(s): FMST 1 and FMST 100; satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior feminist studies majors.,"Traces the intersection between Chicana studies and Latin American studies through transnational forms of cultural production, imaginaries, and empowerment. Analysis of theories of cultural production and discussion of the political salience of culture as a site for resistance, critique, and creativity.",None,
Feminist Studies,FMST,194G,Images of Africa,5.0,Prerequisite(s): FMST 1 and FMST 100; satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior feminist studies majors.,"Explores questions of colonialism, empire, race, gender, and geopolitics in the proliferating images--filmic, televisual, and media--of Africa in the United States. Facilitates the completion of a substantial research essay based on the study of popular culture.",None,
Feminist Studies,FMST,194H,Michel Foucault: An Introduction,5.0,Prerequisite(s): FMST 1 and FMST 100; satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior feminist studies majors.,"French philosopher Michel Foucault's writings on modern forms of knowledge, power, and subjectivity provide a serious challenge to how we negotiate social oppression. Engages some of Foucault's most cited works, and grapples specifically with his primary claim that modern societies are marked less by freedom and autonomy than by discipline and docility.",None,
Feminist Studies,FMST,194I,Feminist Oral History and Memoir,5.0,Prerequisite(s): FMST 1 and FMST 100; satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior feminist studies majors.,"Designed to train students in oral history and memoir writing. Emphasizes the specialness of transgressive voices; race, class, and sexuality, women's silence, erasure, censorship, and marginalization are addressed. The politics of memory, narratives, storytelling, and editorial judgment are considered.",None,
Feminist Studies,FMST,194K,Black Diaspora,5.0,Prerequisite(s): FMST 1 and FMST 100; satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior feminist studies majors.,"Seminar focuses on the historical and subjective processes that produce the concept of an African or Black Diaspora. In narrative, film, and cultural studies, themes of slavery, exile, home, identity, alienation, colonialism, politics, and reinvention are explored.",None,
Feminist Studies,FMST,194L,Comparative Settler Colonial Studies,5.0,Prerequisite(s): FMST 1 and FMST 100; satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior feminist studies majors.,"Discusses the characteristics of settler colonialism and the politics of comparison in the study of global settler colonialism. Looks at settler colonial state practice across multiple different sites, including Santa Cruz, as students craft their own research projects. (Formerly offered as Decoloniality, Feminism, and Science Studies.)",None,
Feminist Studies,FMST,194M,Empire and Sexuality,5.0,Prerequisite(s): FMST 1 and FMST 100; satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior feminist studies majors.,"Explores the production of sexualities, sexual identification, and gender differentiation within multiple contexts of colonialism, decolonization, and emerging neo-colonial global formations.",None,
Feminist Studies,FMST,194O,The Politics of Gender and Human Rights,5.0,Prerequisite(s): FMST 1 and FMST 100; satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior feminist studies majors.,"Examines human rights projects and discourses with a focus on the politics of gender, sexuality, race, and rights in the international sphere. Reading important human rights documents and theoretical writings, and addressing particular case studies, emphasizes the tensions between the ideals of the universal and the particular inherent in human rights law, activism, and humanitarianism.",None,
Feminist Studies,FMST,194Q,Queer Diasporas,5.0,Prerequisite(s): FMST 1 and FMST 100; satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior feminist studies majors.,"Queer diaspora emerged from Third World/queer-of-color critique of queer theory and provides a framework for analyzing racializations, genders, and sexualities in colonial, developmental, and modernizing contexts. Readings from anthropology, history, literature, and feminist and cultural studies.",None,
Feminist Studies,FMST,194R,HIstories of the Carceral State,5.0,"Prerequisite(s): FMST 1, FMST 100, and satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior feminist studies majors.","Surveys how over the course of the 20th century and into the present, the U.S. prison system has metastasized with more than 2 million people locked in cages and many millions more under forms of correctional supervision such as parole, probation, or deportation order, as well as the expansion of a policing apparatus that surveils, stops and frisks, asks for ''papers, please,'' and shoots first. Recently, historians have produced works exploring the origins of this era of racialized police terror, criminalization, mass incarceration, and deportation. Course surveys key works in carceral studies while guiding students through the process of crafting their own original research projects.",None,
Feminist Studies,FMST,194T,Transgender Studies,5.0,Prerequisite(s): FMST 1 and FMST 100; satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior feminist studies majors.,"Explores literature from the natural sciences, anthropology, history, cultural studies, and sociology. Provides theoretical approaches to complex questions in queer studies and geopolitics, and a framework for understanding embodiment, medical regulation, gender formation, the human/animal divide, etc.",None,
Feminist Studies,FMST,194U,Touring War and Empire,5.0,Prerequisite(s): FMST 1 and FMST 100; satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior feminist studies majors.,"Senior seminar focusing on tourism, colonialism, and militarism. Considers case studies on tourism in colonial contexts and sites of U.S. empire across multiple geographies as students craft their projects, participate in writing workshops, and present research.",None,
Feminist Studies,FMST,194V,Marxism and Feminism,5.0,Prerequisite(s): FMST 1 and FMST 100; satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior feminist studies majors.,"Explores critically the intersections and crisis points between feminism and Marxism as bodies of thought, theoretical formations, and forms of historical inquiry.",None,
Feminist Studies,FMST,194W,"Politics of Space, Time, and Matter",5.0,Prerequisite(s): FMST 1 and FMST 100; satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior feminist studies majors.,"Senior seminar focusing on questions of the politics of space, time, and matter. Readings informed by fields, such as indigenous studies, queer studies, afrofuturism, borderland studies, critical race studies, decolonial studies, disability studies, feminist science studies, and new materialisms.",None,
Feminist Studies,FMST,194X,"Genders, Archives, Histories",5.0,Prerequisite(s): FMST 1 and FMST 100; and satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior feminist studies majors.,"Explores the entanglements of histories, genders and archives across a number of intellectual and imperial contexts. Our inquiry approaches the concept of the archive to reflect on who counts as a historical and/or gendered subject and what are the ethics of representation that guide such archival formations. In approaching these questions, students draw on literature from the disciplines of philosophy, gender/sexuality studies, anthropology, history, and literary criticism.",None,
Feminist Studies,FMST,194Y,"Sonic Worlds: Voice, Sound, Music",5.0,Prerequisite(s): FMST 1 and FMST 100; satisfaction of the Entry Level Writing and Composition requirements. Enrollment is restricted to senior feminist studies majors.,"What would we learn about the pressing questions of our time if we centered sound, noise, voice, and music? To think with sound or to think sonically ''is to think conjuncturally about sound and culture.'' Such a ''sonic imagination,'' not only enables us to immerse ourselves in the questions and problems of our time but has the potential to ''redescribe them from unexpected standpoints.'' Thinking with a feminist and sonic imagination, this course is interested in exploring conjunctures and culture by using sound as its point of departure. It serves as an immersive introduction to sound studies and as a senior seminar encourages students to center soundscapes in their own research.",None,
Feminist Studies,FMST,195,Senior Thesis or Project,5.0,None,The senior thesis/project which satisfies the major requirement. Course is for independent research and writing. Prerequisite(s): satisfaction of the Entry Level Writing and Composition requirements; students submit petition to sponsoring agency.,None,
Feminist Studies,FMST,198,Independent Field Study,5.0,None,Provides for individual study program off campus for which faculty supervision is not in person. Students submit petition to sponsoring agency.,None,
Feminist Studies,FMST,198F,Independent Field Study,2.0,None,Provides for individual study program off campus for which faculty supervision is not in person. Students submit petition to sponsoring agency.,None,
Feminist Studies,FMST,199,Tutorial,5.0,None,Individual directed study for upper-division undergraduates. Students submit petition to sponsoring agency.,None,
Feminist Studies,FMST,199F,Tutorial,2.0,None,Individual directed study for upper-division undergraduates. Students submit petition to sponsoring agency.,None,
Feminist Studies,FMST,200,Feminist Theories,5.0,Enrollment is restricted to graduate students.,"Introductory required course for feminist studies graduate students. Covers major theorists, debates, and current questions as well as foundational texts through which feminist critiques have been grounded. Content changes with instructor.",None,
Feminist Studies,FMST,201,Topics in Feminist Methodologies,5.0,Enrollment is restricted to graduate students.,Explores feminist theorizing across disciplinary and cultural contexts for both methodology (theories about the research process) and epistemology (theories of knowledge). Goal is to orient students toward changes in organization of knowledge and provide them with different feminist methodologies in their pursuit of both an object of study and an epistemology.,None,
Feminist Studies,FMST,202,Disciplining Knowledge/Graduate Research,5.0,Prerequisite(s): FMST 200 and FMST 201. Enrollment is restricted to graduate students.,Prepares students to develop research skills and initiate their research projects. Students consider what is meant by feminist research and undertake designing and performing feminist research.,None,
Feminist Studies,FMST,203,Feminist Pedagogies,5.0,Enrollment is restricted to graduate students.,Examines feminist pedagogies as projects in transgressing traditional disciplinary boundaries. Examines historical examples of alternative pedagogies and contemporary models for creating communities dedicated to social justice. Designed to assist graduate students develop teaching strategies in multiple fields.,None,
Feminist Studies,FMST,207,Topics in Queer/Race Studies,5.0,Enrollment is restricted to graduate students.,"Explores the interrelated epistemological frameworks of critical race studies and queer studies. Through the study of a range of philosophical, scientific, literary, and cinematic texts, course historicizes and theorizes discourses of race and sexuality.",None,
Feminist Studies,FMST,208,African(a) Genders and Sexualities,5.0,Enrollment is restricted to graduate students.,"Examines a number of classic and new critical texts in the field of African(a) Feminism and Sexuality. Focuses on how African(a) scholars have had to theorize genders and sexualities through an intersectional lens that takes into account questions of decoloniality and freedom. How might we rethink issues of oppression and domination in relationship to race, nation, sex, gender, and sexuality in the global Black world using the tools provided by Africa(a) scholars?
",None,
Feminist Studies,FMST,209,"Comparative Empires: Gender, Slavery, Race",5.0,Enrollment is restricted to graduate students.,"Explores the interrelated, epistemological frameworks of race, slavery and gender across multiple Oceanic and imperial networks. Histories of empire and slavery have been over-determinedly tethered to singular histories of nation-states, temporalities and/or geopolitics. Bypassing the idea of slavery and/or empire as a stable or temporal concept, students are guided instead by an interdisciplinary and comparative framework, seeking more the robust vernaculars and geo-histories that found our current understandings of face, gender and sexuality.
",None,
Feminist Studies,FMST,210,Sex and the Carceral State,5.0,Enrollment is restricted to graduate students.,"The expansion of the state's carceral capacity over the course of the 20th century and into the present has been intimately connected to ideas about sex, gender. This course examines the ways that sex has been a target of the carceral state at the same time that policing and incarceration have shaped our understanding of sexuality and gender. Rather than focusing solely on repression, course also examines how feminists and queer activists have challenged carceral logics and practices and imagined expansive forms of freedom, justice, and safety.",None,
Feminist Studies,FMST,211,"Sexuality, Race, and Migration in the Americas",5.0,Enrollment is restricted to graduate students.,"Analyzes the ways transnational processes intersect with changing notions of gender, sexuality, and race. Examines processes such as tourism, the Internet, capitalism, and labor spanning Brazil, the Dominican Republic, and the United States.",None,
Feminist Studies,FMST,212,Feminist Theory and the Law,5.0,Enrollment is restricted to graduate students.,"Interrogation of the relationship between law and its instantiating gendered categories, supported by feminist, queer, Marxist, critical race, and postcolonial theories. Topics include hypostasization of legal categories, the contest between domestic and international human rights frameworks, overlapping civil and communal codes, cultural explanations in the law, the law as text and archive, testimony and legal subjectivity.",None,
Feminist Studies,FMST,213,"Colonialism, Racial Capitalism and Surveillance",5.0,Enrollment is restricted to graduate students.,"Course asks students to consider surveillance technologies beyond the history of modernity and the rise of bureaucratic governance as well as the framework of liberal understandings of the right to privacy. Instead, students examine the ways colonialism and racial capitalism are structured within surveillance technologies, or violent modes of ''seeing'' that contribute to the brutal genocide, dehumanization, containment, extraction, and enslavement of bodies and land.",None,
Feminist Studies,FMST,214,Topics in Feminist Science Studies,5.0,Enrollment is restricted to graduate students.,"Graduate seminar on feminist science studies. Topics will vary and may include: the joint consideration of science studies and poststructuralist theory; the relationship between discursive practices and material phenomena; and the relationship between ontology, epistemology, and ethics.",None,
Feminist Studies,FMST,215,Postcolonial and Postsocialist Transactional Analytics,5.0,Enrollment is restricted to graduate students.,"Addresses the intersection of the postcolonial and the postsocialist as theoretical ground. Considers how (neo)liberal ideologies about race, class, gender, secularism, and democracy are shaped by the intersection between postsocialist geopolitics and imperial legacies. (Formerly Postsocialism, Postcolonialism, Neoliberalism.)",None,
Feminist Studies,FMST,216,Archives/Genders/Histories: An Introduction,5.0,Enrollment is restricted to graduate students.,"Explores the entanglements of archives, genders, and histories across a number of intellectual and imperial contexts. Approaches the concept of the archive to reflect on who counts as a historical and/or gendered subject and what are the ethics of representation that guide such archival formations. Draws on literature from philosophy, gender/sexuality studies, anthropology, history, and literary criticism.",None,
Feminist Studies,FMST,218,Militarism and Tourism,5.0,None,"Positioning tourism and militarism as central sites of inquiry for feminist and ethnic studies, course draws from literature on colonialism and empire to illuminate how tourism functions and how tourists move, in sites of past and present warfare.",None,
Feminist Studies,FMST,222,"Religion, Feminism, and Sexual Politics",5.0,Enrollment is restricted to graduate students.,"Focuses on the increasing importance of religion as a category of analysis in feminist theory. Addresses the relationship of religion, feminist politics, and activism in connection with nationalism, the family, sexuality, and geopolitics.",None,
Feminist Studies,FMST,224,Reproductive Justice,5.0,Enrollment is restricted to graduate students.,"Explores practices of reproductive labor, care and justice, centering global south and transnational perspectives. Readings draw from ethnography alongside critical race, feminist, and queer theory to trouble the concepts of the body, agency, and freedom that have shaped dominant discourses of reproductive politics such as, the ''right to choose,'' along with secular liberal frameworks of justice more broadly. Aims to expand vision of what is possible and necessary in our contemporary moment of heightened contestation over reproductive life and rights.",None,
Feminist Studies,FMST,232,Topics in Postcolonial Studies,5.0,Enrollment is restricted to graduate students.,"Variable topics that could include postcolonial approaches to questions of epistemology and knowledge production, theories of nationalism and nation-state formation, subaltern historiography, analyses of modernization and developmental theory, postcolonial approaches to globalization, and transnationalism. Significant component of feminist contributions to these literatures.",None,
Feminist Studies,FMST,243,"Feminism, Race, and the Politics of Knowledge",5.0,Enrollment is restricted to graduate students.,"Course takes as its central topic the institutional politics of feminist and critical race knowledges in the post-1960s United States university. Considers these fields' complex and contradictory relation to disciplinarity, the university's primary or default mode of arranging and legitimizing knowledge formations.",None,
Feminist Studies,FMST,260,Black Feminist Reconstruction,5.0,Enrollment is restricted to graduate students,"Re-visions and extends Reconstruction from 1865-1920 from a black feminist standpoint. Topics include: redefining democracy; labor; literacy and education; suffrage; re-visioning sexuality; childbirth; parenting, etc. Analyzes traditional historiography and the methodological implications of the boundaries between history and fiction, and archival and oral traditions.",None,
Feminist Studies,FMST,270,"Anthropology at Its Interfaces with Feminist, Postcolonial, and Decolonial STS",5.0,Enrollment is restricted to graduate students.,"Focuses on generative interfaces within and at the edge of the anthropological discipline, in particular, the way ethnographies and fields are being reconfigured by feminist, postcolonial, and decolonial perspectives and methodologies in science and technology studies (STS).",None,
Feminist Studies,FMST,290,Pedagogical Training,2.0,None,"First-year graduate students meet with the teaching assistant trainer for bi-weekly meetings covering pedagogical approaches. Also includes class visits and shadowing. Enrollment is restricted to graduate students. (Formerly offered as First-Year Advising.)
",None,
Feminist Studies,FMST,291,Advising,2.0,None,"Independent study formalizing the advisee-adviser relationship. Regular meetings to plan, assess, and monitor academic progress, and to evaluate coursework as necessary. May be used to develop general bibliography of background reading trajectory of study in preparation for the qualifying examination. Enrollment restricted to graduate students.",None,
Feminist Studies,FMST,297A,Independent Study,5.0,None,Independent study and research under faculty supervision. Students submit petition to sponsoring agency. Enrollment restricted to graduate students.,None,
Feminist Studies,FMST,297B,Independent Study,10.0,None,Independent study and research under faculty supervision. Students submit petition to sponsoring agency. Enrollment restricted to graduate students.,None,
Feminist Studies,FMST,297F,Independent Study,2.0,None,Independent study and research under faculty supervision. Students submit petition to sponsoring agency.  Enrollment is restricted to graduate students.,None,
Feminist Studies,FMST,299A,Thesis Research,5.0,None,Prerequisite(s): advancement to candidacy. Enrollment restricted to graduate students.,None,
Feminist Studies,FMST,299B,Thesis Research,10.0,None,Prerequisite(s): advancement to candidacy. Enrollment restricted to graduate students.,None,
French,FREN,1,First-Year French,5.0,None,"Introduction to French language and culture with practice in all four language skills: listening, speaking, reading, and writing. Intended for students with no previous study of French.",None,
French,FREN,2,First-Year French,5.0,Prerequisite(s): FREN 1 or placement by interview.,"Further development of cultural competence and basic French language skills, both written and spoken. Students learn past tenses in this course.",None,
French,FREN,3,First-Year French,5.0,Prerequisite(s): FREN 2 or placement by interview.,"Final quarter of first-year sequence. Students complete study of French language basics, including the future tense and the conditional and the subjunctive moods, while continuing to learn about French and Francophone cultures.",None,
French,FREN,4,Second-Year French,5.0,Prerequisite(s): FREN 3 or placement by interview.,"First course in intermediate sequence. Students review and expand upon their previous study of the language through short literary readings, vocabulary building, grammar study, composition, and discussions.",cc,
French,FREN,5,Second-Year French,5.0,Prerequisite(s): FREN 4 or placement by interview.,Further development of intermediate-level oral and written skills through study of vocabulary and structures. Students also read and discuss a French or Francophone play.,cc,
French,FREN,6,Second-Year French,5.0,Prerequisite(s): FREN 5 or placement by interview.,"Final course of intermediate sequence includes grammar study, vocabulary building, extensive writing, and discussion. Reading of a French or Francophone novel is an integral part of course.",cc,
French,FREN,85,(De)constructing contemporary French identity,5.0,None,"Taught in English, this course examines core values and events in France, such as Republican values (in the French sense of ''Republican''), secularism, globalization, immigration, that have helped shape current French society.
",cc,
French,FREN,94,Group Tutorial,5.0,None,Provides a means for a small group of students to study a particular topic in consultation with a faculty sponsor. Students submit petition to sponsoring agency.,None,
French,FREN,99,Tutorial,5.0,None,Students submit petition to sponsoring agency.,None,
French,FREN,99F,Tutorial,2.0,None,Students submit petition to sponsoring agency.,None,
French,FREN,108,French Cinema,5.0,None,"Investigation of a variety of topics (historical, cultural, and linguistic) in France and the French-speaking world. Topics are explored through film. Conducted in English.",im,
French,FREN,111,Stylistics,5.0,Prerequisite(s): FREN 6. Students interested in this course who have not taken the prerequisite should meet with the instructor prior to the first class meeting.,Intensive work in French composition with the aim of attaining fluency and accuracy of expression while developing literary appreciation. May be repeated for credit with consent of instructor.,None,
French,FREN,114,French Phonetics,5.0,Prerequisite(s): FREN 6.,Introduction to the French sound system and basic phonetics. Extensive practice of French pronunciation and phonetic transcriptions of both written and spoken language samples.,None,
French,FREN,120,French Linguistics,5.0,Prerequisite(s): FREN 6 or equivalent proficiency in  French or by consent of the instructor.,"Major topics in contemporary French linguistics, covering both formal and social properties of French. Descriptive and theoretical study of phonetics and phonology, lexicon, morphology, syntax, sociolinguistic variation, status of regional and minority languages, and language planning. Taught in French.",None,
French,FREN,121,History of the French Language,5.0,"Prerequisite(s): FREN 6 or equivalent proficiency in French, or by permission of the instructor.","Overview of the history and development of the French language from Latin to early modern French. Sound changes, grammatical and lexical changes, language policy (e.g., l'Academie francaise), external influences on the language. Taught in French.",None,
French,FREN,125A,French Civilization: 19th Century,5.0,Prerequisite(s): FREN 6.,"Survey of the important historical events, social changes, and artistic movements contributing to the development of French culture during the 19th century.",None,
French,FREN,125B,French Civilization: 20th Century,5.0,Prerequisite(s): FREN 6.,"A survey of the important historical events, social changes, and artistic movements contributing to the development of French culture during the 20th century.",None,
French,FREN,130,French for Professions,5.0,"Prerequisite(s): FREN 6, or equivalent proficiency in French, or by permission of the instructor.","Students better understand administrative organization in France through preparation of their own professional dossier in French, and preparation to look for professional opportunities in France. Taught in French.",None,
French,FREN,131,Social Activism in France: The Tradition of Chanson Française Engagée,5.0,FREN 6 or by interview with consent of instructor.,"Explores the French tradition of musical activism from the French Revolution to the present. Societal issues such as war, racism, poverty, environmental issues, globalization, and terrorism are addressed.
",ta,
French,FREN,136,La Francophonie,5.0,Prerequisite(s): FREN 6.,"In-depth multidisciplinary study of one or more French-speaking regions of the world. Topics may include history, language, society, literature, and the arts. All coursework will be done in French.",None,
French,FREN,194,Group Tutorial,5.0,None,Provides a means for a small group of students to study a particular topic in consultation with a faculty sponsor. Students submit petition to sponsoring agency.,None,
French,FREN,199,Tutorial,5.0,None,Students submit petition to sponsoring agency.,None,
French,FREN,199F,Tutorial,2.0,None,Students submit petition to sponsoring agency.,None,
Games and Playable Media,GAME,200,Game Design Systems,5.0,Enrollment is restricted to graduate students.,"Analyzes how games aggregate mechanics to create dynamic, interactive systems. Students analyze and design systems by general categories (e.g., movement, economy, conflict) to better understand their histories, relationships, and implementations.",None,
Games and Playable Media,GAME,201,Level Design,5.0,Enrollment is restricted to graduate students.,"Level design integrates architecture, psychology, and drama with the tools of game making. Course explores both 2D and 3D level design through both analysis and construction of video game levels, along with key readings, particularly in architecture.",None,
Games and Playable Media,GAME,202,Introduction to Build (Advanced): Physical Computing,5.0,Enrollment is restricted to graduate students in games and playable media and serious games or by permission of the instructor.,"Advanced course on build methods in HCI, applicable to any computing domain including gaming. Course covers a combination of HCI theory and practice to design, build, deploy, iterate, document, and demo novel prototypes of varying purpose to multiple stakeholders. Advanced topics may include physical computing, input devices (e.g., alternative controllers), wearable computing, IoT, AR, VR, 3D fabrication, programmatic wireframing, and accessible designs. May be taught in conjunction with HCI 202B. Students cannot receive credit for this course and HCI 202B. (Formerly offered as Alternative Controllers, AR, and VR.)",None,
Games and Playable Media,GAME,210,Game Art Intensive,5.0,Enrollment is restricted to games and playable media and serious games graduate students; others by interview.,"Teaches the basic vocabulary, concepts, and practices of creating 2D and 3D art assets for games, as well as their management and integration into game engines. Includes sprites, models, textures, animations, and an introduction to effects.",None,
Games and Playable Media,GAME,215,Audio Direction,5.0,"Enrollment is restricted to games and playable media and serious games graduate students, or by permission of the instructor.","Introduces fundamentals of digital audio and its implementation into a game project. Explores elements of acoustic audio therapy, musical theory, and digital audio theory, coupled with hands-on creation. Students work with audio software, synthesis, plug-in processing and microphones to develop and create an audio direction.",None,
Games and Playable Media,GAME,221,Professional Development for Game Makers,5.0,Enrollment is restricted to games and playable media and serious games graduate students; others by interview.,"Professional preparation for students in Games and Playable Media, and Serious Games master's degree programs. Includes entrepreneurship, employment rights, IP law, interview skills, business analysis, and other topics aligned with the dynamic industry of computer games. 
",None,
Games and Playable Media,GAME,222,Professional Development for Game Makers II,2.0,Enrollment is restricted to games and playable media graduate students.,"Second course in a three-course sequence covering the game industry, game jobs, current thinking on games, and becoming a professional game maker. Focus on design considerations and methodologies employed in the game industry with emphasis placed upon the student's ability to develop designs beyond mere ideas through to execution.",None,
Games and Playable Media,GAME,223,Professional Development for Games Makers III,2.0,Enrollment is restricted to games and playable media graduate students.,"The third course in a three-course sequence covering the game industry, game jobs, current thinking on games, and becoming a professional game maker. Focuses on the business of the game industry, including funding, corporation types and formation, budgeting and burn rates, pitch decks, and marketing.",None,
Games and Playable Media,GAME,230,Fundamentals of Game Engineering,5.0,Enrollment is restricted to games and playable media graduate students.,"Deep introduction to technologies used in the construction of computer games. Principles of 2D game engine design, including architecture, object-oriented design patterns, collision detection, particle systems. Also examines artificial intelligence techniques including pathfinding, state machines, and behavior trees.",None,
Games and Playable Media,GAME,231,Game Technologies,5.0,Prerequisite(s): GAME 230; or GAME 235 and GAME 236. Enrollment is restricted to graduate students.,Learn the fundamentals of at least two contemporary game engines. Develop 3D game prototypes using custom-level geometry and shaders. Understand common features of the engines and how engine-specific features shape the space games that are reasonable to implement.,None,
Games and Playable Media,GAME,232,Advanced Game Technologies,5.0,Prerequisite(s): GAME 230; or GAME 235 and GAME 236. Enrollment is restricted graduate students.,Exposes students to cutting-edge research technologies enabling the creation of games not possible with off-the-shelf techniques. Students learn how understand research to incorporate such technologies into a game. Students create rapid prototypes using several different technologies.,None,
Games and Playable Media,GAME,235,Game Development I,5.0,Enrollment is restricted to graduate students.,"First in a two-course sequence providing an introduction to game programming using a modern object-oriented language. Introduces the technologies used in the construction of computer games. Introduces the principles of 2D game engine design, including architecture, object-oriented design patterns, and collision detection. Students may not receive credit for this course and GAME 230.",None,
Games and Playable Media,GAME,236,Game Development II,5.0,Prerequisite(s): GAME 235. Enrollment is restricted to graduate students.,"Second in a two-course sequence providing an introduction to game programming using a modern object-oriented language. Intermediate technologies are used in the construction of computer games. Includes NPC behavior, scenes and shaders, physics, debugging, and managing game code. Students may not receive credit for this course and GAME 230.",None,
